"","SITE","OBS_YEAR","PeakDHW","PeakDate"
"11320","TUT-01991",2013,0.879999995231628,"2013-04-18"
"11321","TUT-01991",2014,1.48000001907349,"2014-03-26"
"11322","TUT-01991",2015,7.5,"2015-04-03"
"11323","TUT-01991",2016,3.44000005722046,"2016-04-09"
"11324","TUT-01991",2017,7.53000020980835,"2017-02-08"
"11325","TUT-01991",2018,0.170000001788139,"2018-01-06"
"11326","TUT-01991",2019,3.95000004768372,"2019-04-18"
"11327","TUT-02005",2013,0.879999995231628,"2013-04-18"
"11328","TUT-02005",2014,1.48000001907349,"2014-03-26"
"11329","TUT-02005",2015,7.5,"2015-04-03"
"11330","TUT-02005",2016,3.44000005722046,"2016-04-09"
"11331","TUT-02005",2017,7.53000020980835,"2017-02-08"
"11332","TUT-02005",2018,0.170000001788139,"2018-01-06"
"11333","TUT-02005",2019,3.95000004768372,"2019-04-18"
"11334","TUT-02026",2013,0.879999995231628,"2013-04-18"
"11335","TUT-02026",2014,1.48000001907349,"2014-03-26"
"11336","TUT-02026",2015,7.5,"2015-04-03"
"11337","TUT-02026",2016,3.44000005722046,"2016-04-09"
"11338","TUT-02026",2017,7.53000020980835,"2017-02-08"
"11339","TUT-02026",2018,0.170000001788139,"2018-01-06"
"11340","TUT-02026",2019,3.95000004768372,"2019-04-18"
"11341","TUT-02022",2013,0.879999995231628,"2013-04-18"
"11342","TUT-02022",2014,1.48000001907349,"2014-03-26"
"11343","TUT-02022",2015,7.5,"2015-04-03"
"11344","TUT-02022",2016,3.44000005722046,"2016-04-09"
"11345","TUT-02022",2017,7.53000020980835,"2017-02-08"
"11346","TUT-02022",2018,0.170000001788139,"2018-01-06"
"11347","TUT-02022",2019,3.95000004768372,"2019-04-18"
"11348","TUT-01985",2013,0.879999995231628,"2013-04-18"
"11349","TUT-01985",2014,1.48000001907349,"2014-03-26"
"11350","TUT-01985",2015,7.5,"2015-04-03"
"11351","TUT-01985",2016,3.44000005722046,"2016-04-09"
"11352","TUT-01985",2017,7.53000020980835,"2017-02-08"
"11353","TUT-01985",2018,0.170000001788139,"2018-01-06"
"11354","TUT-01985",2019,3.95000004768372,"2019-04-18"
"11355","TUT-02006",2013,0.879999995231628,"2013-04-18"
"11356","TUT-02006",2014,1.48000001907349,"2014-03-26"
"11357","TUT-02006",2015,7.5,"2015-04-03"
"11358","TUT-02006",2016,3.44000005722046,"2016-04-09"
"11359","TUT-02006",2017,7.53000020980835,"2017-02-08"
"11360","TUT-02006",2018,0.170000001788139,"2018-01-06"
"11361","TUT-02006",2019,3.95000004768372,"2019-04-18"
"11362","TUT-02016",2013,0.879999995231628,"2013-04-18"
"11363","TUT-02016",2014,1.48000001907349,"2014-03-26"
"11364","TUT-02016",2015,7.5,"2015-04-03"
"11365","TUT-02016",2016,3.44000005722046,"2016-04-09"
"11366","TUT-02016",2017,7.53000020980835,"2017-02-08"
"11367","TUT-02016",2018,0.170000001788139,"2018-01-06"
"11368","TUT-02016",2019,3.95000004768372,"2019-04-18"
"11369","TUT-02027",2013,0.879999995231628,"2013-04-18"
"11370","TUT-02027",2014,1.48000001907349,"2014-03-26"
"11371","TUT-02027",2015,7.5,"2015-04-03"
"11372","TUT-02027",2016,3.44000005722046,"2016-04-09"
"11373","TUT-02027",2017,7.53000020980835,"2017-02-08"
"11374","TUT-02027",2018,0.170000001788139,"2018-01-06"
"11375","TUT-02027",2019,3.95000004768372,"2019-04-18"
"11376","TUT-02070",2013,0.889999985694885,"2013-04-18"
"11377","TUT-02070",2014,1.63999998569489,"2014-04-02"
"11378","TUT-02070",2015,6.8899998664856,"2015-04-03"
"11379","TUT-02070",2016,3.65000009536743,"2016-04-09"
"11380","TUT-02070",2017,7.57000017166138,"2017-02-08"
"11381","TUT-02070",2018,0.159999996423721,"2018-01-06"
"11382","TUT-02070",2019,3.80999994277954,"2019-04-18"
"11383","TUT-02137",2013,0.889999985694885,"2013-04-18"
"11384","TUT-02137",2014,1.63999998569489,"2014-04-02"
"11385","TUT-02137",2015,6.8899998664856,"2015-04-03"
"11386","TUT-02137",2016,3.65000009536743,"2016-04-09"
"11387","TUT-02137",2017,7.57000017166138,"2017-02-08"
"11388","TUT-02137",2018,0.159999996423721,"2018-01-06"
"11389","TUT-02137",2019,3.80999994277954,"2019-04-18"
"11390","TUT-01511",2013,1.20000004768372,"2013-04-18"
"11391","TUT-01511",2014,1.83000004291534,"2014-04-02"
"11392","TUT-01511",2015,7.03000020980835,"2015-04-03"
"11393","TUT-01511",2016,3.90000009536743,"2016-04-09"
"11394","TUT-01511",2017,8.23999977111816,"2017-02-08"
"11395","TUT-01511",2018,0.159999996423721,"2018-01-06"
"11396","TUT-01511",2019,4.34999990463257,"2019-04-18"
"11397","TUT-01535",2013,1.35000002384186,"2013-04-18"
"11398","TUT-01535",2014,1.98000001907349,"2014-04-02"
"11399","TUT-01535",2015,7.32000017166138,"2015-04-03"
"11400","TUT-01535",2016,3.98000001907349,"2016-04-09"
"11401","TUT-01535",2017,8.09000015258789,"2017-02-17"
"11402","TUT-01535",2018,0.159999996423721,"2018-01-06"
"11403","TUT-01535",2019,4.25,"2019-04-18"
"11404","TUT-01526",2013,1.37999999523163,"2013-04-18"
"11405","TUT-01526",2014,2.5,"2014-04-02"
"11406","TUT-01526",2015,6.5,"2015-04-03"
"11407","TUT-01526",2016,4.01999998092651,"2016-04-09"
"11408","TUT-01526",2017,8.90999984741211,"2017-04-03"
"11409","TUT-01526",2018,0.140000000596046,"2018-01-06"
"11410","TUT-01526",2019,5.09999990463257,"2019-04-18"
"11411","TUT-01744",2013,1.39999997615814,"2013-04-18"
"11412","TUT-01744",2014,2.96000003814697,"2014-04-02"
"11413","TUT-01744",2015,6.17000007629395,"2015-04-03"
"11414","TUT-01744",2016,3.9300000667572,"2016-04-09"
"11415","TUT-01744",2017,9.73999977111816,"2017-04-03"
"11416","TUT-01744",2018,0,"2018-01-01"
"11417","TUT-01744",2019,5.17999982833862,"2019-04-18"
"11418","TUT-01783",2013,1.39999997615814,"2013-04-18"
"11419","TUT-01783",2014,2.96000003814697,"2014-04-02"
"11420","TUT-01783",2015,6.17000007629395,"2015-04-03"
"11421","TUT-01783",2016,3.9300000667572,"2016-04-09"
"11422","TUT-01783",2017,9.73999977111816,"2017-04-03"
"11423","TUT-01783",2018,0,"2018-01-01"
"11424","TUT-01783",2019,5.17999982833862,"2019-04-18"
"11425","TUT-01715",2013,1.36000001430511,"2013-04-18"
"11426","TUT-01715",2014,2.47000002861023,"2014-04-02"
"11427","TUT-01715",2015,6.19000005722046,"2015-04-03"
"11428","TUT-01715",2016,3.90000009536743,"2016-04-09"
"11429","TUT-01715",2017,8.98999977111816,"2017-04-01"
"11430","TUT-01715",2018,0.150000005960464,"2018-01-06"
"11431","TUT-01715",2019,4.90999984741211,"2019-04-18"
"11432","TUT-01585",2013,1.66499996185303,"2013-04-18"
"11433","TUT-01585",2014,1.74500000476837,"2014-04-02"
"11434","TUT-01585",2015,8.32000017166138,"2015-04-05"
"11435","TUT-01585",2016,4.34499979019165,"2016-04-09"
"11436","TUT-01585",2017,7.94000029563904,"2017-02-08"
"11437","TUT-01585",2018,0.310000002384186,"2018-01-06"
"11438","TUT-01585",2019,3.98500001430511,"2019-04-18"
"11439","TUT-01623",2013,1.67999994754791,"2013-04-18"
"11440","TUT-01623",2014,1.9099999666214,"2014-04-02"
"11441","TUT-01623",2015,8.32999992370605,"2015-04-05"
"11442","TUT-01623",2016,4.44999980926514,"2016-04-09"
"11443","TUT-01623",2017,8.0600004196167,"2017-02-08"
"11444","TUT-01623",2018,0.310000002384186,"2018-01-06"
"11445","TUT-01623",2019,4.25,"2019-04-18"
"11446","TUT-01601",2013,1.67999994754791,"2013-04-18"
"11447","TUT-01601",2014,1.9099999666214,"2014-04-02"
"11448","TUT-01601",2015,8.32999992370605,"2015-04-05"
"11449","TUT-01601",2016,4.44999980926514,"2016-04-09"
"11450","TUT-01601",2017,8.0600004196167,"2017-02-08"
"11451","TUT-01601",2018,0.310000002384186,"2018-01-06"
"11452","TUT-01601",2019,4.25,"2019-04-18"
"11453","TUT-01652",2013,1.36000001430511,"2013-04-18"
"11454","TUT-01652",2014,1.76999998092651,"2014-04-02"
"11455","TUT-01652",2015,7.59999990463257,"2015-04-03"
"11456","TUT-01652",2016,4.3600001335144,"2016-04-09"
"11457","TUT-01652",2017,7.57000017166138,"2017-02-07"
"11458","TUT-01652",2018,0.159999996423721,"2018-01-06"
"11459","TUT-01652",2019,4.3899998664856,"2019-04-18"
"11460","TUT-01837",2013,1.36000001430511,"2013-04-18"
"11461","TUT-01837",2014,2.47000002861023,"2014-04-02"
"11462","TUT-01837",2015,6.19000005722046,"2015-04-03"
"11463","TUT-01837",2016,3.90000009536743,"2016-04-09"
"11464","TUT-01837",2017,8.98999977111816,"2017-04-01"
"11465","TUT-01837",2018,0.150000005960464,"2018-01-06"
"11466","TUT-01837",2019,4.90999984741211,"2019-04-18"
"11467","TUT-01923",2013,1.36000001430511,"2013-04-18"
"11468","TUT-01923",2014,2.47000002861023,"2014-04-02"
"11469","TUT-01923",2015,6.19000005722046,"2015-04-03"
"11470","TUT-01923",2016,3.90000009536743,"2016-04-09"
"11471","TUT-01923",2017,8.98999977111816,"2017-04-01"
"11472","TUT-01923",2018,0.150000005960464,"2018-01-06"
"11473","TUT-01923",2019,4.90999984741211,"2019-04-18"
"11474","TUT-01913",2013,1.36000001430511,"2013-04-18"
"11475","TUT-01913",2014,2.47000002861023,"2014-04-02"
"11476","TUT-01913",2015,6.19000005722046,"2015-04-03"
"11477","TUT-01913",2016,3.90000009536743,"2016-04-09"
"11478","TUT-01913",2017,8.98999977111816,"2017-04-01"
"11479","TUT-01913",2018,0.150000005960464,"2018-01-06"
"11480","TUT-01913",2019,4.90999984741211,"2019-04-18"
"11481","TUT-01934",2013,1.36000001430511,"2013-04-18"
"11482","TUT-01934",2014,2.47000002861023,"2014-04-02"
"11483","TUT-01934",2015,6.19000005722046,"2015-04-03"
"11484","TUT-01934",2016,3.90000009536743,"2016-04-09"
"11485","TUT-01934",2017,8.98999977111816,"2017-04-01"
"11486","TUT-01934",2018,0.150000005960464,"2018-01-06"
"11487","TUT-01934",2019,4.90999984741211,"2019-04-18"
"11488","TUT-01822",2013,1.20000004768372,"2013-04-18"
"11489","TUT-01822",2014,1.83000004291534,"2014-04-02"
"11490","TUT-01822",2015,7.03000020980835,"2015-04-03"
"11491","TUT-01822",2016,3.90000009536743,"2016-04-09"
"11492","TUT-01822",2017,8.23999977111816,"2017-02-08"
"11493","TUT-01822",2018,0.159999996423721,"2018-01-06"
"11494","TUT-01822",2019,4.34999990463257,"2019-04-18"
"11495","TUT-01858",2013,1.04999995231628,"2013-04-18"
"11496","TUT-01858",2014,1.86000001430511,"2014-04-02"
"11497","TUT-01858",2015,6.5,"2015-04-03"
"11498","TUT-01858",2016,3.88000011444092,"2016-04-09"
"11499","TUT-01858",2017,8.14000034332275,"2017-02-13"
"11500","TUT-01858",2018,0.150000005960464,"2018-01-06"
"11501","TUT-01858",2019,4.3899998664856,"2019-04-18"
"11502","TUT-01905",2013,1.04999995231628,"2013-04-18"
"11503","TUT-01905",2014,1.86000001430511,"2014-04-02"
"11504","TUT-01905",2015,6.5,"2015-04-03"
"11505","TUT-01905",2016,3.88000011444092,"2016-04-09"
"11506","TUT-01905",2017,8.14000034332275,"2017-02-13"
"11507","TUT-01905",2018,0.150000005960464,"2018-01-06"
"11508","TUT-01905",2019,4.3899998664856,"2019-04-18"
"11509","TUT-01871",2013,1.04999995231628,"2013-04-18"
"11510","TUT-01871",2014,1.86000001430511,"2014-04-02"
"11511","TUT-01871",2015,6.5,"2015-04-03"
"11512","TUT-01871",2016,3.88000011444092,"2016-04-09"
"11513","TUT-01871",2017,8.14000034332275,"2017-02-13"
"11514","TUT-01871",2018,0.150000005960464,"2018-01-06"
"11515","TUT-01871",2019,4.3899998664856,"2019-04-18"
"11516","TUT-01513",2013,1.37999999523163,"2013-04-18"
"11517","TUT-01513",2014,2.5,"2014-04-02"
"11518","TUT-01513",2015,6.5,"2015-04-03"
"11519","TUT-01513",2016,4.01999998092651,"2016-04-09"
"11520","TUT-01513",2017,8.90999984741211,"2017-04-03"
"11521","TUT-01513",2018,0.140000000596046,"2018-01-06"
"11522","TUT-01513",2019,5.09999990463257,"2019-04-18"
"11523","TUT-01522",2013,1.04999995231628,"2013-04-18"
"11524","TUT-01522",2014,1.86000001430511,"2014-04-02"
"11525","TUT-01522",2015,6.5,"2015-04-03"
"11526","TUT-01522",2016,3.88000011444092,"2016-04-09"
"11527","TUT-01522",2017,8.14000034332275,"2017-02-13"
"11528","TUT-01522",2018,0.150000005960464,"2018-01-06"
"11529","TUT-01522",2019,4.3899998664856,"2019-04-18"
"11530","TUT-01561",2013,1.37999999523163,"2013-04-18"
"11531","TUT-01561",2014,2.5,"2014-04-02"
"11532","TUT-01561",2015,6.5,"2015-04-03"
"11533","TUT-01561",2016,4.01999998092651,"2016-04-09"
"11534","TUT-01561",2017,8.90999984741211,"2017-04-03"
"11535","TUT-01561",2018,0.140000000596046,"2018-01-06"
"11536","TUT-01561",2019,5.09999990463257,"2019-04-18"
"11537","TUT-01525",2013,1.36000001430511,"2013-04-18"
"11538","TUT-01525",2014,2.47000002861023,"2014-04-02"
"11539","TUT-01525",2015,6.19000005722046,"2015-04-03"
"11540","TUT-01525",2016,3.90000009536743,"2016-04-09"
"11541","TUT-01525",2017,8.98999977111816,"2017-04-01"
"11542","TUT-01525",2018,0.150000005960464,"2018-01-06"
"11543","TUT-01525",2019,4.90999984741211,"2019-04-18"
"11544","TUT-01517",2013,1.04999995231628,"2013-04-18"
"11545","TUT-01517",2014,1.86000001430511,"2014-04-02"
"11546","TUT-01517",2015,6.5,"2015-04-03"
"11547","TUT-01517",2016,3.88000011444092,"2016-04-09"
"11548","TUT-01517",2017,8.14000034332275,"2017-02-13"
"11549","TUT-01517",2018,0.150000005960464,"2018-01-06"
"11550","TUT-01517",2019,4.3899998664856,"2019-04-18"
"11551","TUT-01568",2013,1.21000003814697,"2013-04-18"
"11552","TUT-01568",2014,2.01999998092651,"2014-04-02"
"11553","TUT-01568",2015,6.69000005722046,"2015-04-03"
"11554","TUT-01568",2016,4,"2016-04-09"
"11555","TUT-01568",2017,8.18000030517578,"2017-02-17"
"11556","TUT-01568",2018,0.150000005960464,"2018-01-06"
"11557","TUT-01568",2019,4.88000011444092,"2019-04-18"
"11558","TUT-01583",2013,1.37999999523163,"2013-04-18"
"11559","TUT-01583",2014,2.5,"2014-04-02"
"11560","TUT-01583",2015,6.5,"2015-04-03"
"11561","TUT-01583",2016,4.01999998092651,"2016-04-09"
"11562","TUT-01583",2017,8.90999984741211,"2017-04-03"
"11563","TUT-01583",2018,0.140000000596046,"2018-01-06"
"11564","TUT-01583",2019,5.09999990463257,"2019-04-18"
"11565","TUT-01551",2013,1.37999999523163,"2013-04-18"
"11566","TUT-01551",2014,2.5,"2014-04-02"
"11567","TUT-01551",2015,6.5,"2015-04-03"
"11568","TUT-01551",2016,4.01999998092651,"2016-04-09"
"11569","TUT-01551",2017,8.90999984741211,"2017-04-03"
"11570","TUT-01551",2018,0.140000000596046,"2018-01-06"
"11571","TUT-01551",2019,5.09999990463257,"2019-04-18"
"11572","TUT-01590",2013,1.35000002384186,"2013-04-18"
"11573","TUT-01590",2014,1.98000001907349,"2014-04-02"
"11574","TUT-01590",2015,7.32000017166138,"2015-04-03"
"11575","TUT-01590",2016,3.98000001907349,"2016-04-09"
"11576","TUT-01590",2017,8.09000015258789,"2017-02-17"
"11577","TUT-01590",2018,0.159999996423721,"2018-01-06"
"11578","TUT-01590",2019,4.25,"2019-04-18"
"11579","TUT-01646",2013,1.20000004768372,"2013-04-18"
"11580","TUT-01646",2014,1.83000004291534,"2014-04-02"
"11581","TUT-01646",2015,7.03000020980835,"2015-04-03"
"11582","TUT-01646",2016,3.90000009536743,"2016-04-09"
"11583","TUT-01646",2017,8.23999977111816,"2017-02-08"
"11584","TUT-01646",2018,0.159999996423721,"2018-01-06"
"11585","TUT-01646",2019,4.34999990463257,"2019-04-18"
"11586","TUT-01663",2013,1.05999994277954,"2013-04-18"
"11587","TUT-01663",2014,1.79999995231628,"2014-04-02"
"11588","TUT-01663",2015,7.23999977111816,"2015-04-03"
"11589","TUT-01663",2016,3.90000009536743,"2016-04-09"
"11590","TUT-01663",2017,7.6100001335144,"2017-02-07"
"11591","TUT-01663",2018,0.159999996423721,"2018-01-06"
"11592","TUT-01663",2019,4.15999984741211,"2019-04-18"
"11593","TUT-01654",2013,1.05999994277954,"2013-04-18"
"11594","TUT-01654",2014,1.79999995231628,"2014-04-02"
"11595","TUT-01654",2015,7.23999977111816,"2015-04-03"
"11596","TUT-01654",2016,3.90000009536743,"2016-04-09"
"11597","TUT-01654",2017,7.6100001335144,"2017-02-07"
"11598","TUT-01654",2018,0.159999996423721,"2018-01-06"
"11599","TUT-01654",2019,4.15999984741211,"2019-04-18"
"11600","TUT-01595",2013,1.05999994277954,"2013-04-18"
"11601","TUT-01595",2014,1.79999995231628,"2014-04-02"
"11602","TUT-01595",2015,7.23999977111816,"2015-04-03"
"11603","TUT-01595",2016,3.90000009536743,"2016-04-09"
"11604","TUT-01595",2017,7.6100001335144,"2017-02-07"
"11605","TUT-01595",2018,0.159999996423721,"2018-01-06"
"11606","TUT-01595",2019,4.15999984741211,"2019-04-18"
"11607","TUT-01628",2013,1.36000001430511,"2013-04-18"
"11608","TUT-01628",2014,1.76999998092651,"2014-04-02"
"11609","TUT-01628",2015,7.59999990463257,"2015-04-03"
"11610","TUT-01628",2016,4.3600001335144,"2016-04-09"
"11611","TUT-01628",2017,7.57000017166138,"2017-02-07"
"11612","TUT-01628",2018,0.159999996423721,"2018-01-06"
"11613","TUT-01628",2019,4.3899998664856,"2019-04-18"
"11614","TUT-01635",2013,1.05999994277954,"2013-04-18"
"11615","TUT-01635",2014,1.79999995231628,"2014-04-02"
"11616","TUT-01635",2015,7.23999977111816,"2015-04-03"
"11617","TUT-01635",2016,3.90000009536743,"2016-04-09"
"11618","TUT-01635",2017,7.6100001335144,"2017-02-07"
"11619","TUT-01635",2018,0.159999996423721,"2018-01-06"
"11620","TUT-01635",2019,4.15999984741211,"2019-04-18"
"11621","TUT-01987",2013,0.879999995231628,"2013-04-18"
"11622","TUT-01987",2014,1.48000001907349,"2014-03-26"
"11623","TUT-01987",2015,7.5,"2015-04-03"
"11624","TUT-01987",2016,3.44000005722046,"2016-04-09"
"11625","TUT-01987",2017,7.53000020980835,"2017-02-08"
"11626","TUT-01987",2018,0.170000001788139,"2018-01-06"
"11627","TUT-01987",2019,3.95000004768372,"2019-04-18"
"11628","TUT-01952",2013,0.740000009536743,"2013-04-18"
"11629","TUT-01952",2014,1.51999998092651,"2014-03-26"
"11630","TUT-01952",2015,7.19000005722046,"2015-04-03"
"11631","TUT-01952",2016,3.44000005722046,"2016-04-09"
"11632","TUT-01952",2017,7.75,"2017-02-08"
"11633","TUT-01952",2018,0.170000001788139,"2018-01-06"
"11634","TUT-01952",2019,4.15999984741211,"2019-04-18"
"11635","TUT-01966",2013,0.879999995231628,"2013-04-18"
"11636","TUT-01966",2014,1.48000001907349,"2014-03-26"
"11637","TUT-01966",2015,7.5,"2015-04-03"
"11638","TUT-01966",2016,3.44000005722046,"2016-04-09"
"11639","TUT-01966",2017,7.53000020980835,"2017-02-08"
"11640","TUT-01966",2018,0.170000001788139,"2018-01-06"
"11641","TUT-01966",2019,3.95000004768372,"2019-04-18"
"11642","TUT-01981",2013,0.879999995231628,"2013-04-18"
"11643","TUT-01981",2014,1.48000001907349,"2014-03-26"
"11644","TUT-01981",2015,7.5,"2015-04-03"
"11645","TUT-01981",2016,3.44000005722046,"2016-04-09"
"11646","TUT-01981",2017,7.53000020980835,"2017-02-08"
"11647","TUT-01981",2018,0.170000001788139,"2018-01-06"
"11648","TUT-01981",2019,3.95000004768372,"2019-04-18"
"11649","TUT-02065",2013,0.879999995231628,"2013-04-18"
"11650","TUT-02065",2014,1.48000001907349,"2014-03-26"
"11651","TUT-02065",2015,7.5,"2015-04-03"
"11652","TUT-02065",2016,3.44000005722046,"2016-04-09"
"11653","TUT-02065",2017,7.53000020980835,"2017-02-08"
"11654","TUT-02065",2018,0.170000001788139,"2018-01-06"
"11655","TUT-02065",2019,3.95000004768372,"2019-04-18"
"11656","TUT-02044",2013,0.879999995231628,"2013-04-18"
"11657","TUT-02044",2014,1.48000001907349,"2014-03-26"
"11658","TUT-02044",2015,7.5,"2015-04-03"
"11659","TUT-02044",2016,3.44000005722046,"2016-04-09"
"11660","TUT-02044",2017,7.53000020980835,"2017-02-08"
"11661","TUT-02044",2018,0.170000001788139,"2018-01-06"
"11662","TUT-02044",2019,3.95000004768372,"2019-04-18"
"11663","TUT-02086",2013,0.879999995231628,"2013-04-18"
"11664","TUT-02086",2014,1.48000001907349,"2014-03-26"
"11665","TUT-02086",2015,7.5,"2015-04-03"
"11666","TUT-02086",2016,3.44000005722046,"2016-04-09"
"11667","TUT-02086",2017,7.53000020980835,"2017-02-08"
"11668","TUT-02086",2018,0.170000001788139,"2018-01-06"
"11669","TUT-02086",2019,3.95000004768372,"2019-04-18"
"11670","TUT-02032",2013,0.879999995231628,"2013-04-18"
"11671","TUT-02032",2014,1.48000001907349,"2014-03-26"
"11672","TUT-02032",2015,7.5,"2015-04-03"
"11673","TUT-02032",2016,3.44000005722046,"2016-04-09"
"11674","TUT-02032",2017,7.53000020980835,"2017-02-08"
"11675","TUT-02032",2018,0.170000001788139,"2018-01-06"
"11676","TUT-02032",2019,3.95000004768372,"2019-04-18"
"11677","TUT-02116",2013,1.33000004291534,"2013-04-18"
"11678","TUT-02116",2014,1.60000002384186,"2014-03-26"
"11679","TUT-02116",2015,8.06999969482422,"2015-04-03"
"11680","TUT-02116",2016,3.79999995231628,"2016-04-09"
"11681","TUT-02116",2017,7.69000005722046,"2017-02-08"
"11682","TUT-02116",2018,0.170000001788139,"2018-01-06"
"11683","TUT-02116",2019,3.5,"2019-04-19"
"11684","TUT-02106",2013,1.64999997615814,"2013-04-18"
"11685","TUT-02106",2014,1.58000004291534,"2014-03-23"
"11686","TUT-02106",2015,8.3100004196167,"2015-04-05"
"11687","TUT-02106",2016,4.23999977111816,"2016-04-09"
"11688","TUT-02106",2017,7.82000017166138,"2017-02-08"
"11689","TUT-02106",2018,0.310000002384186,"2018-01-06"
"11690","TUT-02106",2019,3.72000002861023,"2019-04-18"
"11691","TUT-01828",2013,0.889999985694885,"2013-04-18"
"11692","TUT-01828",2014,1.70000004768372,"2014-04-02"
"11693","TUT-01828",2015,6.34999990463257,"2015-04-03"
"11694","TUT-01828",2016,3.49000000953674,"2016-04-09"
"11695","TUT-01828",2017,8.11999988555908,"2017-02-08"
"11696","TUT-01828",2018,0.159999996423721,"2018-01-06"
"11697","TUT-01828",2019,4.21999979019165,"2019-04-18"
"11698","TUT-01854",2013,0.889999985694885,"2013-04-18"
"11699","TUT-01854",2014,1.67999994754791,"2014-04-02"
"11700","TUT-01854",2015,6.57000017166138,"2015-04-03"
"11701","TUT-01854",2016,3.50999999046326,"2016-04-09"
"11702","TUT-01854",2017,8.22000026702881,"2017-02-08"
"11703","TUT-01854",2018,0.159999996423721,"2018-01-06"
"11704","TUT-01854",2019,4.01999998092651,"2019-04-18"
"11705","TUT-02095",2013,0.889999985694885,"2013-04-18"
"11706","TUT-02095",2014,1.67999994754791,"2014-04-02"
"11707","TUT-02095",2015,6.57000017166138,"2015-04-03"
"11708","TUT-02095",2016,3.50999999046326,"2016-04-09"
"11709","TUT-02095",2017,8.22000026702881,"2017-02-08"
"11710","TUT-02095",2018,0.159999996423721,"2018-01-06"
"11711","TUT-02095",2019,4.01999998092651,"2019-04-18"
"11712","TUT-01864",2013,0.889999985694885,"2013-04-18"
"11713","TUT-01864",2014,1.67999994754791,"2014-04-02"
"11714","TUT-01864",2015,6.57000017166138,"2015-04-03"
"11715","TUT-01864",2016,3.50999999046326,"2016-04-09"
"11716","TUT-01864",2017,8.22000026702881,"2017-02-08"
"11717","TUT-01864",2018,0.159999996423721,"2018-01-06"
"11718","TUT-01864",2019,4.01999998092651,"2019-04-18"
"11719","TUT-01887",2013,0.889999985694885,"2013-04-18"
"11720","TUT-01887",2014,1.67999994754791,"2014-04-02"
"11721","TUT-01887",2015,6.57000017166138,"2015-04-03"
"11722","TUT-01887",2016,3.50999999046326,"2016-04-09"
"11723","TUT-01887",2017,8.22000026702881,"2017-02-08"
"11724","TUT-01887",2018,0.159999996423721,"2018-01-06"
"11725","TUT-01887",2019,4.01999998092651,"2019-04-18"
"11726","TUT-02036",2013,0.889999985694885,"2013-04-18"
"11727","TUT-02036",2014,1.67999994754791,"2014-04-02"
"11728","TUT-02036",2015,6.57000017166138,"2015-04-03"
"11729","TUT-02036",2016,3.50999999046326,"2016-04-09"
"11730","TUT-02036",2017,8.22000026702881,"2017-02-08"
"11731","TUT-02036",2018,0.159999996423721,"2018-01-06"
"11732","TUT-02036",2019,4.01999998092651,"2019-04-18"
"11733","TUT-02079",2013,0.889999985694885,"2013-04-18"
"11734","TUT-02079",2014,1.67999994754791,"2014-04-02"
"11735","TUT-02079",2015,6.57000017166138,"2015-04-03"
"11736","TUT-02079",2016,3.50999999046326,"2016-04-09"
"11737","TUT-02079",2017,8.22000026702881,"2017-02-08"
"11738","TUT-02079",2018,0.159999996423721,"2018-01-06"
"11739","TUT-02079",2019,4.01999998092651,"2019-04-18"
"11740","TUT-02094",2013,0.889999985694885,"2013-04-18"
"11741","TUT-02094",2014,1.67999994754791,"2014-04-02"
"11742","TUT-02094",2015,6.57000017166138,"2015-04-03"
"11743","TUT-02094",2016,3.50999999046326,"2016-04-09"
"11744","TUT-02094",2017,8.22000026702881,"2017-02-08"
"11745","TUT-02094",2018,0.159999996423721,"2018-01-06"
"11746","TUT-02094",2019,4.01999998092651,"2019-04-18"
"11747","TUT-01936",2013,1.20000004768372,"2013-04-18"
"11748","TUT-01936",2014,1.83000004291534,"2014-04-02"
"11749","TUT-01936",2015,7.03000020980835,"2015-04-03"
"11750","TUT-01936",2016,3.90000009536743,"2016-04-09"
"11751","TUT-01936",2017,8.23999977111816,"2017-02-08"
"11752","TUT-01936",2018,0.159999996423721,"2018-01-06"
"11753","TUT-01936",2019,4.34999990463257,"2019-04-18"
"11754","TUT-02056",2013,0.889999985694885,"2013-04-18"
"11755","TUT-02056",2014,1.63999998569489,"2014-04-02"
"11756","TUT-02056",2015,6.8899998664856,"2015-04-03"
"11757","TUT-02056",2016,3.65000009536743,"2016-04-09"
"11758","TUT-02056",2017,7.57000017166138,"2017-02-08"
"11759","TUT-02056",2018,0.159999996423721,"2018-01-06"
"11760","TUT-02056",2019,3.80999994277954,"2019-04-18"
"11761","TUT-02085",2013,0.889999985694885,"2013-04-18"
"11762","TUT-02085",2014,1.67999994754791,"2014-04-02"
"11763","TUT-02085",2015,6.57000017166138,"2015-04-03"
"11764","TUT-02085",2016,3.50999999046326,"2016-04-09"
"11765","TUT-02085",2017,8.22000026702881,"2017-02-08"
"11766","TUT-02085",2018,0.159999996423721,"2018-01-06"
"11767","TUT-02085",2019,4.01999998092651,"2019-04-18"
"11768","TUT-02110",2013,0.889999985694885,"2013-04-18"
"11769","TUT-02110",2014,1.63999998569489,"2014-04-02"
"11770","TUT-02110",2015,6.8899998664856,"2015-04-03"
"11771","TUT-02110",2016,3.65000009536743,"2016-04-09"
"11772","TUT-02110",2017,7.57000017166138,"2017-02-08"
"11773","TUT-02110",2018,0.159999996423721,"2018-01-06"
"11774","TUT-02110",2019,3.80999994277954,"2019-04-18"
